id	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000252026	0	0	1	1	0	2
ENSG00000252027	0	0	0	0	0	0
ENSG00000252028	0	0	0	0	0	0
ENSG00000252029	0	0	0	0	0	0
ENSG00000252030	0	0	0	0	0	0
ENSG00000252031	0	0	1	0	1	0
ENSG00000252032	1	0	1	1	3	0
ENSG00000252033	0	0	1	0	0	0
ENSG00000252035	0	0	0	0	0	0
ENSG00000252036	0	1	0	1	0	2
ENSG00000252037	0	2	0	1	1	0
ENSG00000252039	0	0	0	3	2	1
ENSG00000252041	0	0	0	0	0	0
ENSG00000252046	0	0	0	0	3	0
ENSG00000252051	0	0	0	0	0	1
ENSG00000252053	1	0	0	0	1	0
ENSG00000252057	1	2	2	0	1	2
ENSG00000252060	0	0	0	1	0	3
ENSG00000252061	10	16	15	7	6	10
ENSG00000252062	0	1	1	0	0	2
ENSG00000252063	0	0	1	0	0	0
ENSG00000252065	0	0	0	0	0	0
ENSG00000252066	0	1	2	0	4	0
ENSG00000252067	0	0	1	2	1	0
ENSG00000252068	0	0	0	0	0	0
ENSG00000252070	1	0	2	0	0	0
ENSG00000252072	0	1	2	0	1	0
ENSG00000252073	0	0	0	0	0	0
ENSG00000252074	0	0	0	0	0	0
ENSG00000252076	0	0	2	2	0	0
ENSG00000252079	0	0	0	0	0	0
ENSG00000252080	1	0	0	0	0	0
ENSG00000252081	1	0	2	1	0	0
ENSG00000252082	0	0	0	0	0	0
ENSG00000252084	0	0	0	0	1	0
ENSG00000252086	0	0	0	0	1	0
ENSG00000252087	0	0	0	0	1	1
ENSG00000252089	3	0	1	0	0	0
ENSG00000252091	0	0	0	0	0	0
ENSG00000252094	2	0	0	1	0	0
ENSG00000252097	0	1	0	0	0	0
ENSG00000252101	2	0	1	1	2	2
ENSG00000252103	0	0	1	0	0	0
ENSG00000252104	0	0	0	0	0	0
ENSG00000252105	1	0	4	1	1	1
ENSG00000252107	0	0	0	0	0	0
ENSG00000252108	0	0	0	0	0	0
ENSG00000252113	0	0	0	0	0	0
ENSG00000252116	0	0	0	0	0	0
ENSG00000252117	0	0	0	0	0	0
ENSG00000252118	0	0	0	0	1	0
ENSG00000252121	0	0	1	1	0	0
ENSG00000252125	2	0	1	0	0	0
ENSG00000252126	1	0	2	2	2	2
ENSG00000252130	0	1	0	1	3	2
ENSG00000252132	1	0	3	2	2	0
ENSG00000252135	2	0	3	2	5	2
ENSG00000252137	0	0	0	1	0	0
ENSG00000252141	0	0	0	0	0	0
ENSG00000252145	1	0	0	1	0	0
ENSG00000252148	0	1	1	2	0	0
ENSG00000252149	0	4	0	1	0	0
ENSG00000252151	0	0	1	0	0	0
ENSG00000252153	0	0	1	2	0	0
ENSG00000252155	0	0	1	0	0	0
ENSG00000252156	0	0	1	0	1	1
ENSG00000252157	2	0	3	0	4	0
ENSG00000252161	0	2	1	1	2	0
ENSG00000252162	0	0	0	0	0	0
ENSG00000252163	0	1	0	0	0	0
ENSG00000252164	1	1	0	0	2	2
ENSG00000252166	0	0	0	0	0	0
ENSG00000252167	0	0	0	0	1	0
ENSG00000252169	0	0	0	0	0	0
ENSG00000252172	1	1	1	0	0	1
ENSG00000252173	0	0	0	0	0	0
ENSG00000252174	1	0	3	1	1	0
ENSG00000252178	0	0	0	0	0	0
ENSG00000252179	1	0	1	0	1	0
ENSG00000252182	0	0	0	0	0	0
ENSG00000252183	0	0	0	0	1	2
ENSG00000252184	0	0	2	1	1	0
ENSG00000252185	0	1	0	0	0	0
ENSG00000252186	0	0	1	1	0	0
ENSG00000252191	1	0	0	0	0	1
ENSG00000252205	0	0	1	0	0	1
ENSG00000252206	2	1	1	3	3	0
ENSG00000252207	0	0	0	0	1	0
ENSG00000252209	0	0	0	0	0	0
ENSG00000252211	0	1	0	2	0	0
ENSG00000252212	0	1	2	2	1	0
ENSG00000252214	0	0	0	1	2	2
ENSG00000252219	0	0	3	1	0	1
ENSG00000252220	0	0	1	0	0	0
ENSG00000252222	1	0	0	1	0	0
ENSG00000252223	0	0	0	0	0	2
ENSG00000252224	0	0	0	0	1	0
ENSG00000252231	0	0	1	0	0	1
ENSG00000252233	0	3	2	0	3	4
ENSG00000252237	0	0	2	2	0	0
ENSG00000252239	0	0	1	0	0	2
ENSG00000252242	1	0	0	0	0	0
ENSG00000252243	0	1	1	0	2	2
ENSG00000252244	5	2	3	3	6	2
ENSG00000252246	2	1	2	1	3	0
ENSG00000252247	0	0	0	0	0	0
ENSG00000252252	1	0	0	0	0	0
ENSG00000252255	0	0	2	0	1	1
ENSG00000252257	0	0	0	0	0	0
ENSG00000252259	0	1	0	0	0	0
ENSG00000252260	0	3	0	0	1	0
ENSG00000252261	0	0	0	0	0	0
ENSG00000252262	0	2	2	1	1	2
ENSG00000252263	0	0	1	1	0	0
ENSG00000252264	0	0	0	1	0	0
ENSG00000252267	0	0	2	0	0	0
ENSG00000252268	0	0	0	0	2	0
ENSG00000252269	0	1	1	1	4	1
ENSG00000252271	0	0	0	0	0	0
ENSG00000252272	1	1	0	0	0	0
ENSG00000252273	0	0	0	0	0	0
ENSG00000252275	0	0	1	0	0	0
ENSG00000252277	4	1	7	2	2	7
ENSG00000252279	0	0	0	0	0	0
ENSG00000252282	0	0	0	0	0	0
ENSG00000252287	0	0	0	0	0	2
ENSG00000252288	0	0	0	0	1	0
ENSG00000252289	1	0	0	0	0	1
ENSG00000252292	0	0	0	1	0	1
ENSG00000252294	0	1	1	0	1	0
ENSG00000252297	0	1	0	0	0	1
ENSG00000252301	0	0	1	0	0	0
ENSG00000252302	0	0	0	0	0	1
ENSG00000252307	0	0	0	0	0	1
ENSG00000252311	2	1	0	1	3	2
ENSG00000252312	0	0	0	3	0	1
ENSG00000252313	0	1	0	0	0	0
ENSG00000252315	0	0	0	0	0	0
ENSG00000252316	2	11	1	5	3	6
ENSG00000252320	0	0	0	0	1	0
ENSG00000252321	0	1	0	0	0	0
ENSG00000252322	0	0	0	0	1	0
ENSG00000252323	0	0	0	0	0	0
ENSG00000252325	0	0	0	0	1	0
ENSG00000252326	5	11	10	1	3	2
ENSG00000252332	0	0	0	0	0	0
ENSG00000252333	1	0	0	0	1	0
ENSG00000252334	1	6	3	2	1	2
ENSG00000252335	1	2	3	1	1	1
ENSG00000252336	1	0	2	2	4	6
ENSG00000252338	0	1	1	0	0	1
ENSG00000252339	0	1	2	2	2	2
ENSG00000252342	0	0	2	2	4	3
ENSG00000252343	0	3	8	2	2	4
ENSG00000252346	0	0	2	0	0	1
ENSG00000252347	0	0	0	0	1	0
ENSG00000252348	0	0	0	0	2	1
ENSG00000252350	0	0	0	0	2	0
ENSG00000252351	0	0	0	0	1	0
ENSG00000252353	0	1	1	0	1	0
ENSG00000252355	4	4	4	4	1	3
ENSG00000252358	2	0	1	0	1	0
ENSG00000252361	1	2	3	2	7	3
ENSG00000252362	0	0	0	0	0	0
ENSG00000252363	1	1	3	0	1	2
ENSG00000252364	0	0	0	0	1	0
ENSG00000252366	0	0	0	0	0	0
ENSG00000252368	1	0	0	0	0	0
ENSG00000252369	0	0	0	0	0	0
ENSG00000252370	0	0	0	1	0	0
ENSG00000252371	0	0	1	1	0	0
ENSG00000252373	0	0	0	0	0	2
ENSG00000252376	0	0	1	1	0	0
ENSG00000252377	0	2	1	1	1	0
ENSG00000252379	0	0	0	0	0	0
ENSG00000252383	2	1	1	1	2	3
ENSG00000252385	0	0	0	0	0	0
ENSG00000252386	0	0	0	0	0	0
ENSG00000252390	0	0	1	2	0	1
ENSG00000252391	0	1	3	5	2	1
ENSG00000252393	5	0	5	2	3	2
ENSG00000252395	0	0	0	0	0	0
ENSG00000252396	2	0	1	0	0	1
ENSG00000252397	0	0	1	0	0	1
ENSG00000252400	0	0	0	0	0	0
ENSG00000252401	0	0	0	0	1	0
ENSG00000252407	1	0	0	0	0	0
ENSG00000252410	0	0	0	2	0	0
ENSG00000252411	2	0	0	0	0	4
ENSG00000252413	0	0	2	0	0	0
ENSG00000252414	0	2	2	3	0	0
ENSG00000252415	0	0	0	0	0	0
ENSG00000252416	0	0	0	0	0	0
ENSG00000252417	0	0	0	0	0	0
ENSG00000252421	0	0	0	0	0	1
ENSG00000252422	0	2	1	0	0	0
ENSG00000252423	0	0	0	0	0	0
ENSG00000252424	0	0	0	0	1	0
ENSG00000252426	0	0	0	0	0	0
ENSG00000252428	0	0	0	0	1	0
ENSG00000252429	0	0	1	0	0	1
ENSG00000252431	1	0	0	0	0	0
ENSG00000252437	0	1	0	0	1	0
ENSG00000252444	0	0	1	0	1	0
ENSG00000252446	0	0	1	0	0	1
ENSG00000252449	0	0	0	0	0	0
ENSG00000252451	1	0	1	2	1	0
ENSG00000252452	1	1	0	0	0	0
ENSG00000252454	3	0	1	0	0	0
ENSG00000252456	0	1	1	0	1	0
ENSG00000252457	0	0	0	0	0	0
ENSG00000252460	0	0	0	0	1	1
ENSG00000252462	0	0	0	0	0	0
ENSG00000252464	7	7	12	6	11	4
ENSG00000252466	0	0	1	0	0	0
ENSG00000252467	0	0	0	0	0	0
ENSG00000252468	0	0	0	0	0	1
ENSG00000252469	0	1	0	0	0	2
ENSG00000252470	2	0	0	0	0	0
ENSG00000252472	0	0	0	0	0	0
ENSG00000252474	6	2	4	0	2	1
ENSG00000252475	0	0	0	0	0	0
ENSG00000252479	2	0	0	0	0	0
ENSG00000252480	0	0	0	1	0	0
ENSG00000252481	1300	1895	1396	1052	1359	990
ENSG00000252482	0	0	0	0	0	0
ENSG00000252483	1	0	0	0	1	1
ENSG00000252484	0	0	0	0	0	1
ENSG00000252487	0	0	1	0	0	0
ENSG00000252489	0	0	0	0	4	2
ENSG00000252490	1	0	2	0	2	0
ENSG00000252491	0	0	1	0	2	0
ENSG00000252494	2	4	3	4	3	6
ENSG00000252496	1	1	1	2	4	1
ENSG00000252497	0	0	0	1	0	0
ENSG00000252498	11	16	20	16	17	5
ENSG00000252499	0	0	0	0	0	1
ENSG00000252501	0	0	2	0	0	0
ENSG00000252503	4	4	5	5	11	6
ENSG00000252506	0	1	0	0	0	0
ENSG00000252507	0	0	0	0	0	0
ENSG00000252508	0	0	1	0	0	0
ENSG00000252509	0	0	0	2	1	0
ENSG00000252510	0	0	0	0	0	0
ENSG00000252512	0	0	0	0	0	0
ENSG00000252513	0	0	0	0	0	0
ENSG00000252514	0	0	2	0	0	0
ENSG00000252515	1	0	2	1	0	3
ENSG00000252516	2	1	0	1	0	0
ENSG00000252519	1	0	0	0	1	1
ENSG00000252521	0	0	1	0	0	0
ENSG00000252523	1	0	1	1	0	0
ENSG00000252530	0	0	0	0	0	0
ENSG00000252532	0	0	0	1	1	0
ENSG00000252533	0	0	1	0	0	0
ENSG00000252535	0	0	0	0	0	0
ENSG00000252539	0	0	2	1	2	1
ENSG00000252540	0	0	3	0	1	0
ENSG00000252542	0	0	0	0	0	0
ENSG00000252544	1	0	0	1	0	0
ENSG00000252545	0	0	0	0	0	0
ENSG00000252546	0	3	2	0	1	1
ENSG00000252548	0	0	0	0	0	0
ENSG00000252549	2	5	7	3	3	2
ENSG00000252552	1	3	1	0	0	2
ENSG00000252553	3	1	1	1	1	0
ENSG00000252554	1	0	0	0	1	0
ENSG00000252555	0	0	0	0	0	0
ENSG00000252556	0	0	1	0	0	0
ENSG00000252558	0	0	0	0	0	0
ENSG00000252560	0	0	0	1	2	0
ENSG00000252561	0	0	0	0	0	0
ENSG00000252562	1	0	0	1	0	0
ENSG00000252563	1	0	0	0	0	0
ENSG00000252568	0	0	2	0	1	0
ENSG00000252569	2	1	0	6	0	2
ENSG00000252574	0	0	0	0	1	0
ENSG00000252577	2	5	12	4	5	2
ENSG00000252578	0	1	0	2	1	1
ENSG00000252581	1	0	2	1	0	0
ENSG00000252583	0	1	1	1	1	0
ENSG00000252587	0	0	0	0	2	0
ENSG00000252590	0	1	1	5	1	0
ENSG00000252591	0	0	1	0	0	0
ENSG00000252593	0	0	0	0	0	0
ENSG00000252594	0	0	0	0	0	2
ENSG00000252595	0	0	0	0	0	0
ENSG00000252597	0	0	0	0	0	0
ENSG00000252598	3	0	1	0	0	1
ENSG00000252599	0	0	0	1	0	0
ENSG00000252603	0	0	0	0	0	0
ENSG00000252604	0	1	0	0	0	0
ENSG00000252606	0	0	0	0	0	0
ENSG00000252608	1	0	1	0	0	0
ENSG00000252611	0	0	1	2	0	0
ENSG00000252614	1	2	0	0	3	3
ENSG00000252618	0	0	0	1	1	0
ENSG00000252619	0	0	0	0	0	0
ENSG00000252620	6	2	1	3	8	2
ENSG00000252622	4	5	1	1	4	1
ENSG00000252623	0	0	0	0	0	0
ENSG00000252624	0	1	1	0	0	0
ENSG00000252625	0	0	0	0	0	0
ENSG00000252626	0	0	0	0	0	3
ENSG00000252627	0	0	4	0	0	0
ENSG00000252628	0	0	2	0	2	0
ENSG00000252633	0	0	0	0	0	0
ENSG00000252634	0	0	1	1	0	2
ENSG00000252635	0	0	0	0	1	1
ENSG00000252636	3	1	2	1	3	2
ENSG00000252637	4	2	2	2	2	6
ENSG00000252639	0	0	1	0	1	0
ENSG00000252641	0	0	0	0	1	0
ENSG00000252642	2	0	1	0	1	0
ENSG00000252643	0	0	1	0	0	3
ENSG00000252644	1	0	3	0	1	0
ENSG00000252645	0	0	0	0	0	0
ENSG00000252647	1	0	0	0	0	0
ENSG00000252649	0	1	1	3	1	2
ENSG00000252650	4	1	3	1	1	3
ENSG00000252651	0	0	0	0	0	0
ENSG00000252653	3	0	1	2	1	2
ENSG00000252654	0	0	0	0	0	0
ENSG00000252656	0	0	0	0	1	1
ENSG00000252658	0	1	2	0	0	0
ENSG00000252659	0	1	1	0	0	2
ENSG00000252661	0	0	0	0	0	0
ENSG00000252667	0	0	0	0	0	0
ENSG00000252673	0	0	0	0	0	1
ENSG00000252674	0	0	0	3	0	0
ENSG00000252680	0	0	0	0	0	0
ENSG00000252681	0	0	0	0	0	0
ENSG00000252684	0	0	0	0	0	0
ENSG00000252685	0	0	0	0	1	0
ENSG00000252686	1	0	0	1	0	0
ENSG00000252688	1	0	0	1	0	0
ENSG00000252690	27	15	32	18	24	10
ENSG00000252695	1	0	4	1	0	1
ENSG00000252696	0	0	0	0	3	0
ENSG00000252697	0	0	0	0	0	0
ENSG00000252700	0	3	1	0	0	0
ENSG00000252704	0	0	1	0	0	0
ENSG00000252705	0	0	0	1	0	0
ENSG00000252710	0	0	0	0	0	0
ENSG00000252711	1	0	1	0	0	1
ENSG00000252712	3	3	2	0	1	0
ENSG00000252713	0	2	1	3	3	1
ENSG00000252714	0	0	0	0	0	0
ENSG00000252716	0	0	0	0	0	0
ENSG00000252717	1	1	2	0	0	1
ENSG00000252718	1	0	0	0	1	1
ENSG00000252720	0	0	0	0	0	0
ENSG00000252721	0	0	0	1	0	0
ENSG00000252723	3	4	0	1	2	0
ENSG00000252725	1	0	0	0	0	0
ENSG00000252726	0	0	0	0	1	0
ENSG00000252729	0	0	0	0	0	0
ENSG00000252734	0	0	0	0	0	1
ENSG00000252735	0	0	0	0	1	1
ENSG00000252739	0	0	0	0	2	0
ENSG00000252743	0	0	0	0	0	0
ENSG00000252745	0	0	1	0	0	2
ENSG00000252746	0	0	0	1	1	0
ENSG00000252747	0	3	1	2	0	0
ENSG00000252749	0	0	0	0	0	0
ENSG00000252750	2	1	4	0	2	1
ENSG00000252751	0	0	1	0	0	0
ENSG00000252752	0	0	0	0	0	0
ENSG00000252755	1	1	1	0	0	0
ENSG00000252756	1	1	3	1	1	1
ENSG00000252757	4	5	2	3	4	1
ENSG00000252758	0	0	0	0	0	0
ENSG00000252760	1	0	2	1	1	1
ENSG00000252763	1	1	4	2	0	1
ENSG00000252764	0	0	0	0	0	0
ENSG00000252766	0	0	0	0	0	0
ENSG00000252767	0	0	0	0	0	0
ENSG00000252768	5	0	4	4	2	1
ENSG00000252769	0	0	0	0	0	0
ENSG00000252770	0	0	0	0	1	0
ENSG00000252772	0	0	0	0	0	0
ENSG00000252776	0	0	0	0	0	1
ENSG00000252779	1	0	1	0	1	1
ENSG00000252780	0	0	1	0	0	1
ENSG00000252782	3	1	5	3	5	2
ENSG00000252783	0	0	0	0	0	0
ENSG00000252794	1	0	0	0	3	0
ENSG00000252795	0	0	1	0	3	1
ENSG00000252796	0	1	2	0	1	0
ENSG00000252797	4	4	2	3	0	0
ENSG00000252804	0	0	1	0	0	0
ENSG00000252806	0	0	1	0	0	0
ENSG00000252807	0	0	0	0	0	0
ENSG00000252810	0	0	0	0	0	0
ENSG00000252812	0	0	0	0	0	1
ENSG00000252814	0	0	0	1	1	1
ENSG00000252815	0	0	0	0	0	0
ENSG00000252816	0	0	0	0	0	2
ENSG00000252821	3	0	0	0	1	0
ENSG00000252823	0	0	0	0	0	0
ENSG00000252826	2	0	5	0	4	5
ENSG00000252827	0	0	1	0	2	2
ENSG00000252828	0	0	0	0	0	0
ENSG00000252832	0	0	0	0	0	0
ENSG00000252833	1	0	0	0	0	1
ENSG00000252835	1167	1324	1298	1026	1627	993
ENSG00000252837	0	0	1	1	1	3
ENSG00000252839	0	1	0	0	1	0
ENSG00000252845	0	0	1	0	1	0
ENSG00000252847	1	0	0	1	1	2
ENSG00000252848	2	0	1	2	0	1
ENSG00000252850	0	0	0	1	0	0
ENSG00000252854	1	0	0	0	1	2
ENSG00000252856	2	0	0	0	0	0
ENSG00000252857	0	0	0	0	0	1
ENSG00000252858	0	0	0	0	0	0
ENSG00000252859	1	5	4	1	1	2
ENSG00000252860	0	0	0	0	0	0
ENSG00000252861	0	0	0	0	0	0
ENSG00000252863	0	0	1	0	1	0
ENSG00000252864	2	2	1	3	1	0
ENSG00000252866	0	3	0	0	0	0
ENSG00000252867	0	0	0	0	1	0
ENSG00000252872	0	0	0	0	0	0
ENSG00000252877	1	1	5	7	5	3
ENSG00000252879	0	3	0	1	0	1
ENSG00000252881	0	0	0	0	0	0
ENSG00000252882	0	0	0	0	0	0
ENSG00000252884	0	0	1	0	1	0
ENSG00000252886	0	0	0	1	0	0
ENSG00000252887	1	0	3	0	0	0
ENSG00000252889	2	0	0	1	0	0
ENSG00000252890	0	0	1	0	1	1
ENSG00000252892	0	0	1	0	0	0
ENSG00000252897	0	0	0	0	0	0
ENSG00000252898	0	0	1	0	0	0
ENSG00000252900	0	0	0	0	0	0
ENSG00000252902	1	0	0	0	0	0
ENSG00000252903	0	0	0	1	0	0
ENSG00000252905	0	0	2	0	0	0
ENSG00000252906	8	15	3	4	8	4
ENSG00000252908	2	0	0	0	4	1
ENSG00000252909	0	0	0	0	0	0
ENSG00000252913	0	1	0	0	0	0
ENSG00000252914	0	0	0	1	0	0
ENSG00000252916	2	2	2	2	2	2
ENSG00000252922	0	0	0	0	0	0
ENSG00000252927	1	0	0	1	3	0
ENSG00000252928	0	0	0	0	1	0
ENSG00000252929	1	1	1	0	2	1
ENSG00000252930	0	0	0	0	0	0
ENSG00000252931	0	0	0	2	1	0
ENSG00000252933	3	0	4	1	3	0
ENSG00000252934	0	0	0	0	0	0
ENSG00000252935	0	0	0	0	1	1
ENSG00000252936	0	0	0	0	0	0
ENSG00000252937	0	0	0	0	0	0
ENSG00000252941	0	1	0	0	0	0
ENSG00000252942	0	2	0	0	2	0
ENSG00000252943	1	0	0	1	0	0
ENSG00000252944	0	3	1	0	0	0
ENSG00000252947	30	69	35	24	55	30
ENSG00000252948	0	0	0	0	0	0
ENSG00000252950	1	1	3	1	2	2
ENSG00000252951	1	2	1	1	0	1
ENSG00000252952	0	1	0	1	0	1
ENSG00000252953	0	0	0	0	0	0
ENSG00000252955	0	0	0	0	0	0
ENSG00000252956	0	0	0	1	0	0
ENSG00000252957	0	0	0	1	0	4
ENSG00000252959	0	0	0	0	1	0
ENSG00000252960	0	1	0	0	0	1
ENSG00000252962	0	0	0	0	0	1
ENSG00000252963	0	0	0	0	0	0
ENSG00000252964	1	0	0	3	0	2
ENSG00000252970	2	1	1	1	0	0
ENSG00000252971	1	0	0	0	0	0
ENSG00000252973	0	0	0	0	0	0
ENSG00000252977	1	0	0	0	0	0
ENSG00000252978	0	0	1	1	0	0
ENSG00000252979	0	0	1	0	0	0
ENSG00000252980	0	0	0	0	0	0
ENSG00000252982	2	0	0	0	2	0
ENSG00000252983	0	0	0	2	0	2
ENSG00000252984	0	0	1	1	2	3
ENSG00000252987	0	0	1	0	0	1
ENSG00000252988	0	0	0	0	0	0
ENSG00000252990	0	0	0	0	0	0
ENSG00000252991	0	0	0	0	0	0
ENSG00000252994	0	0	0	0	0	0
ENSG00000252995	3	0	0	1	1	0
ENSG00000252996	1	0	2	0	0	0
ENSG00000252998	0	0	0	1	0	0
ENSG00000252999	0	0	1	0	0	1
ENSG00000253000	0	0	1	0	0	0
ENSG00000253001	0	0	0	0	0	0
ENSG00000253003	0	0	0	0	0	0
ENSG00000253005	0	0	0	0	0	1
ENSG00000253006	0	0	0	0	1	1
ENSG00000253008	1	0	0	0	0	0
ENSG00000253010	1	0	3	0	0	1
ENSG00000253015	7	10	12	0	11	9
ENSG00000253019	1	1	1	0	2	0
ENSG00000253020	1	0	0	1	0	1
ENSG00000253021	2	0	1	1	0	0
ENSG00000253022	0	0	2	0	2	5
ENSG00000253023	1	0	0	1	1	3
ENSG00000253024	1	0	2	1	0	0
ENSG00000253025	0	0	0	0	0	3
ENSG00000253026	0	0	0	0	0	0
ENSG00000253030	0	3	4	3	1	0
ENSG00000253031	0	0	0	0	0	0
ENSG00000253032	0	0	0	0	0	0
ENSG00000253035	0	0	0	0	0	1
ENSG00000253038	0	0	0	0	0	0
ENSG00000253039	2	0	1	0	0	0
ENSG00000253040	0	1	0	0	1	1
ENSG00000253043	0	0	2	0	0	0
ENSG00000253048	1	0	4	1	4	3
ENSG00000253053	0	1	0	0	0	0
ENSG00000253054	0	2	0	3	1	1
ENSG00000253055	1	0	1	0	0	0
ENSG00000253056	3	7	4	1	1	0
ENSG00000253057	3	7	10	1	4	5
ENSG00000253058	0	0	4	0	0	1
ENSG00000253063	0	0	1	0	0	0
ENSG00000253064	1	2	2	1	1	0
ENSG00000253066	1	0	0	0	2	0
ENSG00000253070	1	0	0	0	2	3
ENSG00000253073	0	0	1	0	0	0
ENSG00000253074	0	0	0	0	0	0
ENSG00000253075	0	0	0	1	1	1
ENSG00000253077	2	0	1	0	0	1
ENSG00000253078	0	0	1	0	0	1
ENSG00000253079	2	0	1	2	0	0
ENSG00000253080	0	0	0	0	0	0
ENSG00000253081	1	1	0	0	0	0
ENSG00000253083	0	0	0	1	1	0
ENSG00000253084	0	0	0	0	0	0
ENSG00000253086	1	0	1	2	0	0
ENSG00000253087	0	0	0	0	0	0
ENSG00000253089	0	0	0	0	0	0
ENSG00000253093	0	1	0	1	0	0
ENSG00000253097	0	0	1	1	1	2
ENSG00000253098	0	0	0	0	0	0
ENSG00000253099	0	0	2	0	1	1
ENSG00000253117	5	2	8	5	6	10
ENSG00000253138	3	5	6	4	7	4
ENSG00000253148	4	2	10	3	1	5
ENSG00000253159	11	9	13	6	13	10
ENSG00000253167	8	5	7	1	3	1
ENSG00000253187	15	18	29	14	17	11
ENSG00000253188	0	0	0	1	0	0
ENSG00000253230	3	9	28	3	9	8
ENSG00000253250	27	20	25	22	11	19
ENSG00000253267	0	0	1	0	0	1
ENSG00000253276	288	262	267	147	225	195
ENSG00000253279	3	0	3	0	6	2
ENSG00000253291	0	1	1	0	1	1
ENSG00000253293	486	543	569	490	608	447
ENSG00000253302	15	5	11	4	9	11
ENSG00000253304	47	59	41	36	44	41
ENSG00000253305	512	609	711	312	427	325
ENSG00000253309	4	9	10	14	9	8
ENSG00000253313	149	239	244	237	378	213
ENSG00000253314	0	0	5	1	2	3
ENSG00000253327	7	7	4	5	5	6
ENSG00000253351	0	1	2	1	4	0
ENSG00000253352	2617	2706	3075	2044	2584	2042
ENSG00000253368	181	190	172	102	118	104
ENSG00000253394	1	0	4	3	8	2
ENSG00000253405	3	1	0	1	3	2
ENSG00000253409	0	0	1	0	0	0
ENSG00000253421	0	0	2	0	0	2
ENSG00000253438	10	10	21	7	9	5
ENSG00000253457	8	5	4	12	7	3
ENSG00000253485	3	0	8	4	4	5
ENSG00000253506	1	3	1	1	6	5
ENSG00000253517	10	12	11	9	8	13
ENSG00000253521	3	0	1	1	3	3
ENSG00000253534	0	1	0	1	0	1
ENSG00000253537	16	16	19	16	22	19
ENSG00000253548	0	0	0	0	0	0
ENSG00000253552	290	289	288	212	287	224
ENSG00000253559	8	13	15	8	14	3
ENSG00000253563	2	0	0	1	4	0
ENSG00000253595	1	0	6	1	1	3
ENSG00000253598	15	22	25	16	13	24
ENSG00000253618	4	1	1	1	3	4
ENSG00000253626	20	16	19	10	17	12
ENSG00000253649	8	3	6	4	14	7
ENSG00000253661	34	32	39	23	48	33
ENSG00000253696	5	1	5	6	6	6
ENSG00000253710	234	213	270	169	218	158
ENSG00000253719	2912	3446	3334	2418	3263	2404
ENSG00000253729	4580	4264	5203	2889	3680	2861
ENSG00000253731	43	41	66	55	73	57
ENSG00000253733	2	0	2	2	4	0
ENSG00000253734	2	2	7	8	3	4
ENSG00000253738	420	395	467	280	473	351
ENSG00000253767	11	7	10	8	9	9
ENSG00000253773	7	9	10	5	10	9
ENSG00000253781	0	0	0	0	0	0
ENSG00000253797	500	548	604	400	580	440
ENSG00000253799	2	1	1	2	4	0
ENSG00000253807	1	0	1	1	0	0
ENSG00000253819	0	0	0	0	0	1
ENSG00000253831	12	6	12	4	11	6
ENSG00000253846	88	78	96	31	50	34
ENSG00000253868	0	0	1	2	4	0
ENSG00000253873	30	27	39	19	28	20
ENSG00000253893	10	8	18	6	12	11
ENSG00000253910	12	12	9	6	7	10
ENSG00000253953	44	52	48	21	37	20
ENSG00000253958	25	31	26	34	52	40
ENSG00000253974	8	4	5	3	10	3
ENSG00000254004	1093	1099	1237	746	960	841
ENSG00000254008	0	4	8	3	4	0
ENSG00000254049	1	1	0	0	2	0
ENSG00000254081	2	4	5	1	5	4
ENSG00000254087	77	50	57	42	58	45
ENSG00000254093	84	90	83	71	76	62
ENSG00000254109	5	4	5	9	16	3
ENSG00000254122	169	176	204	171	225	209
ENSG00000254166	4	0	0	0	0	0
ENSG00000254206	75	72	103	58	72	61
ENSG00000254221	17	11	16	7	6	6
ENSG00000254245	6	12	8	10	7	5
ENSG00000254300	3	1	3	3	3	4
ENSG00000254344	0	1	2	0	2	1
ENSG00000254369	155	149	184	133	147	82
ENSG00000254377	1	2	8	1	8	7
ENSG00000254389	8	8	17	8	10	14
ENSG00000254402	0	0	0	0	0	0
ENSG00000254413	15	21	24	24	22	19
ENSG00000254415	2	1	1	2	2	2
ENSG00000254417	2	0	2	0	5	1
ENSG00000254440	5	4	10	2	7	7
ENSG00000254445	0	0	0	0	0	0
ENSG00000254450	3	3	5	0	4	2
ENSG00000254453	2	2	5	3	3	2
ENSG00000254462	1	1	3	2	0	3
ENSG00000254466	2	0	3	1	1	2
ENSG00000254470	216	265	293	221	284	197
ENSG00000254505	40	29	57	31	35	39
ENSG00000254521	1	2	3	4	2	6
ENSG00000254535	359	354	395	268	317	262
ENSG00000254542	3	3	2	1	1	2
ENSG00000254550	0	0	4	0	3	1
ENSG00000254552	0	0	0	0	0	0
ENSG00000254560	15	14	7	9	11	8
ENSG00000254585	85	85	89	50	81	58
ENSG00000254598	36	39	41	26	21	18
ENSG00000254622	4	1	4	4	3	1
ENSG00000254635	251	265	249	225	284	200
ENSG00000254636	2	1	1	2	3	1
ENSG00000254647	0	0	0	0	1	0
ENSG00000254656	5	1	7	0	5	3
ENSG00000254658	0	0	1	0	0	0
ENSG00000254685	211	265	278	179	270	199
